"{""richText"":[{""font"":{""bold"":true,""size"":8,""color"":{}},""text"":""Note: ""},{""font"":{""size"":8,""color"":{}},""text"":""The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ""}]}",,,,,,,,,,,,
"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"12620","31","3232","42772",,"Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","40618"
"12621","36","2391","42817","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"12622","86","3371","43058","1","Approved","OHM Cycles","Standard","medium","medium","235.63","125.07","38206"
"12623","57","2028","42784","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"12624","79","1775","42866","1","Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","37873"
"12625","5","320","42848",,"Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"12626","10","2582","42971","1","Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"12627","18","3297","42961",,"Approved","Solex","Standard","medium","medium","575.27","431.45","41345"
"12628","62","1994","42921",,"Approved","Solex","Standard","high","medium","1024.66","614.8","35378"
"12629","3","902","43019","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41167"
"12630","58","2358","42883",,"Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","34170"
"12631","53","1716","42965",,"Approved","OHM Cycles","Standard","medium","medium","795.34","101.58","35470"
"12632","90","2664","42965",,"Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","38482"
"12633","70","568","42768","1","Approved","Trek Bicycles","Standard","high","medium","495.72","297.43","42105"
"12634","54","2622","43083","1","Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","39915"
"12635","34","1702","42802",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","37698"
"12636","72","1747","42884",,"Approved","Norco Bicycles","Standard","medium","medium","360.4","270.3","42710"
"12637","0","1731","43050",,"Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"12638","16","675","43000",,"Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","35160"
"12639","0","2266","42738","1","Approved","Solex","Standard","medium","medium","441.49","84.99","34071"
"12640","15","231","42764","1","Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","34586"
"12641","94","1247","42904",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","41434"
"12642","60","2916","43051",,"Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","40487"
"12643","92","3263","42747","1","Approved","WeareA2B","Standard","medium","small","1415.01","1259.36","37626"
"12644","24","532","42747",,"Approved","Solex","Road","medium","large","1777.8","820.78","40670"
"12645","0","453","43035","1","Approved","Trek Bicycles","Road","medium","medium","290.62","215.14","38339"
"12646","14","1243","42833","1","Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"12647","77","294","42783","1","Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","38750"
"12648","37","1098","42924",,"Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"12649","40","1636","42756","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","42295"
"12650","54","917","42973",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","39915"
"12651","80","1943","42785",,"Approved","OHM Cycles","Touring","low","medium","1073.07","933.84","42226"
"12652","46","1471","42996","1","Approved","Solex","Standard","low","medium","1289.85","74.51","39427"
"12653","74","2057","42739","1","Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","42226"
"12654","43","597","43038","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"12655","30","817","43083",,"Approved","Solex","Standard","high","medium","748.17","448.9","39031"
"12656","5","261","42793","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"12657","61","3079","42891",,"Approved","OHM Cycles","Standard","low","medium","71.16","56.93","42172"
"12658","94","693","43058",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","42458"
"12659","44","1562","42999","1","Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","41064"
"12660","34","1913","42990",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","36361"
"12661","39","3084","42907",,"Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","39526"
"12662","67","840","42860",,"Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","36668"
"12663","47","1064","42877","1","Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","35470"
"12664","33","464","43090","1","Approved","Giant Bicycles","Standard","medium","small","1311.44","1167.18","40618"
"12665","21","2701","42792","1","Approved","Solex","Standard","medium","large","1071.23","380.74","40670"
"12666","64","3482","42926",,"Approved","Trek Bicycles","Standard","medium","large","1469.44","596.55","40410"
"12667","89","1594","43099","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","42560"
"12668","95","3454","42885","1","Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37874"
"12669","89","2454","43042",,"Approved","WeareA2B","Touring","medium","large","1362.99","57.74","37539"
"12670","66","695","42754","1","Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"12671","33","2337","42783",,"Approved","Giant Bicycles","Standard","medium","small","1311.44","1167.18","33888"
"12672","31","2028","42925",,"Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","37698"
"12673","51","3223","42821","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","34170"
"12674","52","1849","42949","1","Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","40779"
"12675","74","2031","42857",,"Approved","WeareA2B","Standard","medium","medium","1228.07","400.91","36668"
"12676","85","382","43003",,"Approved","WeareA2B","Standard","medium","medium","752.64","205.36","36367"
"12677","10","2811","42830","1","Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","41701"
"12678","92","460","43082",,"Approved","WeareA2B","Standard","medium","small","1415.01","1259.36","37539"
"12679","10","799","42772",,"Approved","WeareA2B","Touring","medium","medium","1466.68","363.25","34586"
"12680","34","766","42906",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","35052"
"12681","29","2360","43072",,"Approved","WeareA2B","Standard","medium","medium","1065.03","230.09","41434"
"12682","3","1150","42996","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","40553"
"12683","37","322","42784","1","Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","40672"
"12684","49","2821","42776","1","Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"12685","27","683","42795",,"Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","42696"
"12686","73","486","42879",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","38859"
"12687","57","3373","42849",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"12688","94","2797","42770",,"Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","34556"
"12689","13","389","42812",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","35160"
"12690","50","820","42769","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"12691","18","1860","42767",,"Approved","Solex","Standard","medium","medium","575.27","431.45","34244"
"12692","1","213","43004",,"Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","35455"
"12693","19","778","42768","1","Approved","Trek Bicycles","Mountain","low","medium","574.64","459.71","40784"
"12694","89","1550","43057",,"Approved","WeareA2B","Touring","medium","large","1362.99","57.74","42458"
"12695","23","1080","42972",,"Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","36334"
"12696","50","3043","42985","1","Approved","WeareA2B","Standard","medium","small","175.89","131.92","41009"
"12697","31","558","43035",,"Approved","Giant Bicycles","Standard","medium","medium","230.91","173.18","39031"
"12698","36","1755","42998","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"12699","82","333","42912","1","Approved","Norco Bicycles","Standard","high","medium","1148.64","689.18","35667"
"12700","34","2890","43013",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","34527"
"12701","35","1152","42940",,"Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","39526"
"12702","0","2971","43072","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","38216"
"12703","54","368","42768","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42145"
"12704","57","2986","43071",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","33259"
"12705","4","1415","43042","1","Approved","Solex","Standard","medium","medium","1483.2","99.59","34996"
"12706","35","688","42799",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"12707","14","561","43029",,"Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"12708","25","357","42856","1","Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"12709","12","3246","43000","1","Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","35378"
"12710","54","729","43007",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","42226"
"12711","40","788","42737",,"Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","38750"
"12712","17","250","42991","1","Approved","Solex","Standard","high","medium","1024.66","614.8","41345"
"12713","3","1797","42925",,"Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41167"
"12714","63","999","43023",,"Approved","WeareA2B","Standard","medium","medium","1992.93","762.63","38193"
"12715","81","1717","43053",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"12716","32","440","42765",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"12717","90","2516","42766","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","38482"
"12718","30","117","42837","1","Approved","Solex","Standard","high","medium","748.17","448.9","42105"
"12719","17","2184","42815",,"Approved","Solex","Standard","high","medium","1024.66","614.8","35378"
"12720","37","3130","42997","1","Approved","OHM Cycles","Standard","low","medium","1793.43","248.82","36361"
"12721","66","1427","42741",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"12722","7","2153","42960","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"12723","0","3293","42911","1","Approved","OHM Cycles","Road","high","large","12.01","7.21","39880"
"12724","65","1060","42887",,"Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","42105"
"12725","2","378","42959","1","Approved","Solex","Standard","medium","medium","71.49","53.62","41245"
"12726","7","74","43071",,"Approved","Trek Bicycles","Road","low","medium","980.37","234.43","41701"
"12727","73","2113","43066","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"12728","94","3403","42966","1","Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","41434"
"12729","52","647","43057","1","Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","42218"
"12730","4","115","42781","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","38573"
"12731","64","2561","43032",,"Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","40779"
"12732","71","2289","42886","1","Approved","Solex","Standard","high","large","1842.92","1105.75","41922"
"12733","23","756","42840",,"Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","40670"
"12734","58","3141","42803","1","Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","40779"
"12735","45","742","43089","1","Approved","Solex","Standard","medium","medium","441.49","84.99","34071"
"12736","9","1936","42738","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","38216"
"12737","88","3173","43025",,"Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","36833"
"12738","47","2701","43047",,"Approved","Trek Bicycles","Road","low","small","1720.7","1531.42","37220"
"12739","29","1070","43040","1","Approved","Norco Bicycles","Road","medium","medium","543.39","407.54","42696"
"12740","7","714","42744",,"Approved","Giant Bicycles","Standard","medium","small","1311.44","1167.18","40618"
"12741","36","615","43033","1","Approved","Solex","Standard","low","medium","945.04","507.58","35052"
"12742","57","195","43057","1","Approved","WeareA2B","Touring","medium","large","1890.39","260.14","34586"
"12743","30","1861","42998",,"Approved","Solex","Standard","high","medium","748.17","448.9","35052"
"12744","16","3319","42862","1","Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","41345"
"12745","57","2144","42812",,"Approved","WeareA2B","Touring","medium","large","1890.39","260.14","41047"
"12746","25","124","42916",,"Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","34170"
